"lat","long","year","catch","spp","waterTmpC","TowID"
59.9515,-175.96367,1982,70.7745,"walleye pollock",2.5,"1982_59.9515_-175.96367"
59.67167,-167.305,1982,0.2911,"walleye pollock",4.3,"1982_59.67167_-167.305"
60.31983,-173.39167,1982,0.2818,"walleye pollock",1,"1982_60.31983_-173.39167"
60.3205,-168.67417,1982,1.5152,"walleye pollock",2.9,"1982_60.3205_-168.67417"
60.32317,-169.96567,1982,17.7198,"walleye pollock",1.8,"1982_60.32317_-169.96567"
60.3275,-174.72417,1982,31.4808,"walleye pollock",1.3,"1982_60.3275_-174.72417"
60.66617,-175.498,1982,39.1249,"walleye pollock",2,"1982_60.66617_-175.498"
60.66817,-172.72233,1982,1.6965,"walleye pollock",1.9,"1982_60.66817_-172.72233"
60.67883,-176.8475,1982,68.5864,"walleye pollock",2.2,"1982_60.67883_-176.8475"
60.33417,-167.9875,1982,0.0117,"walleye pollock",4.8,"1982_60.33417_-167.9875"
60.33517,-174.07083,1982,31.8508,"walleye pollock",0.5,"1982_60.33517_-174.07083"
60.33817,-170.62317,1982,7.1264,"walleye pollock",-0.7,"1982_60.33817_-170.62317"
60.339,-176.76517,1982,13.4249,"walleye pollock",2.1,"1982_60.339_-176.76517"
60.3425,-171.35017,1982,3.5426,"walleye pollock",-0.6,"1982_60.3425_-171.35017"
60.37683,-172.194,1982,0,"walleye pollock",-1,"1982_60.37683_-172.194"
60.59167,-172.103,1982,0.2575,"walleye pollock",-0.9,"1982_60.59167_-172.103"
60.64267,-173.33017,1982,6.2005,"walleye pollock",2.2,"1982_60.64267_-173.33017"
60.65167,-176.25,1982,18.4707,"walleye pollock",2.2,"1982_60.65167_-176.25"
60.66483,-174.14067,1982,1.4121,"walleye pollock",0.6,"1982_60.66483_-174.14067"
60.04033,-176.74167,1982,5.8447,"walleye pollock",2.2,"1982_60.04033_-176.74167"
60.27567,-175.37283,1982,12.3653,"walleye pollock",2.4,"1982_60.27567_-175.37283"
60.29867,-169.3335,1982,0.1455,"walleye pollock",2.6,"1982_60.29867_-169.3335"
60.304,-176.06217,1982,73.9299,"walleye pollock",2.6,"1982_60.304_-176.06217"
61.02017,-177.01367,1982,44.6016,"walleye pollock",2.4,"1982_61.02017_-177.01367"
61.30967,-176.34583,1982,66.7445,"walleye pollock",1.6,"1982_61.30967_-176.34583"
61.34517,-177.0195,1982,8.2297,"walleye pollock",-9999,"1982_61.34517_-177.0195"
61.6545,-176.50133,1982,98.2055,"walleye pollock",1.3,"1982_61.6545_-176.50133"
60.69417,-174.809,1982,33.8951,"walleye pollock",0.8,"1982_60.69417_-174.809"
60.98,-176.328,1982,17.6508,"walleye pollock",2.1,"1982_60.98_-176.328"
56.345,-165.78617,1983,82.3465,"walleye pollock",2.4,"1983_56.345_-165.78617"
56.3455,-170.69583,1983,15.1657,"walleye pollock",4,"1983_56.3455_-170.69583"
56.3455,-160.99917,1983,532.2023,"walleye pollock",3.9,"1983_56.3455_-160.99917"
56.34583,-167.03483,1983,422.1865,"walleye pollock",3.9,"1983_56.34583_-167.03483"
57.00933,-160.95983,1983,118.8554,"walleye pollock",3.2,"1983_57.00933_-160.95983"
57.01167,-170.80317,1983,34.3704,"walleye pollock",4.1,"1983_57.01167_-170.80317"
57.01167,-159.11083,1983,0,"walleye pollock",5.6,"1983_57.01167_-159.11083"
57.014,-172.65617,1983,455.0623,"walleye pollock",3.6,"1983_57.014_-172.65617"
54.68,-165.154,1983,288.3707,"walleye pollock",5.3,"1983_54.68_-165.154"
56.34733,-162.22317,1983,11.6854,"walleye pollock",2.8,"1983_56.34733_-162.22317"
56.34783,-166.398,1983,168.9192,"walleye pollock",3.5,"1983_56.34783_-166.398"
56.349,-161.596,1983,72.1277,"walleye pollock",3,"1983_56.349_-161.596"
57.0145,-163.98067,1983,6.2416,"walleye pollock",1.9,"1983_57.0145_-163.98067"
57.01467,-167.08067,1983,547.5224,"walleye pollock",2.3,"1983_57.01467_-167.08067"
57.0155,-168.9595,1983,0.4204,"walleye pollock",2.5,"1983_57.0155_-168.9595"
54.98883,-165.15017,1983,18.8309,"walleye pollock",4.4,"1983_54.98883_-165.15017"
54.9995,-166.3495,1983,3.3711,"walleye pollock",4.2,"1983_54.9995_-166.3495"
55.0015,-166.93333,1983,218.5492,"walleye pollock",4.2,"1983_55.0015_-166.93333"
55.01,-165.77467,1983,226.6058,"walleye pollock",4,"1983_55.01_-165.77467"
56.3515,-167.64583,1983,175.1144,"walleye pollock",4,"1983_56.3515_-167.64583"
56.36367,-169.49967,1983,0.3059,"walleye pollock",3.9,"1983_56.36367_-169.49967"
56.65417,-165.21783,1983,1.6846,"walleye pollock",0.7,"1983_56.65417_-165.21783"
57.0155,-165.86717,1983,2.2015,"walleye pollock",2,"1983_57.0155_-165.86717"
57.01933,-167.70117,1983,53.2177,"walleye pollock",2.6,"1983_57.01933_-167.70117"
57.0265,-166.435,1983,4.4937,"walleye pollock",1.6,"1983_57.0265_-166.435"
55.05917,-164.50983,1983,44.2643,"walleye pollock",5.7,"1983_55.05917_-164.50983"
55.3215,-164.579,1983,779.5656,"walleye pollock",4.6,"1983_55.3215_-164.579"
55.32183,-163.98233,1983,63.1196,"walleye pollock",4.9,"1983_55.32183_-163.98233"
56.656,-164.59,1983,0.3313,"walleye pollock",1.6,"1983_56.656_-164.59"
56.6565,-159.75717,1983,5.2052,"walleye pollock",5.6,"1983_56.6565_-159.75717"
56.66,-162.78583,1983,80.3177,"walleye pollock",2.5,"1983_56.66_-162.78583"
57.04233,-171.42717,1983,104.2636,"walleye pollock",3.9,"1983_57.04233_-171.42717"
57.11183,-170.48167,1983,0,"walleye pollock",5.8,"1983_57.11183_-170.48167"
57.16717,-169.85733,1983,0,"walleye pollock",4.5,"1983_57.16717_-169.85733"
55.32367,-165.16483,1983,470.1664,"walleye pollock",4.5,"1983_55.32367_-165.16483"
55.33117,-163.40783,1983,54.5384,"walleye pollock",3.7,"1983_55.33117_-163.40783"
55.33267,-166.96883,1983,173.9914,"walleye pollock",4.2,"1983_55.33267_-166.96883"
55.34667,-167.53167,1983,512.3413,"walleye pollock",4.1,"1983_55.34667_-167.53167"
56.66017,-162.181,1983,80.205,"walleye pollock",2.6,"1983_56.66017_-162.181"
56.666,-168.92033,1983,20.4727,"walleye pollock",2.7,"1983_56.666_-168.92033"
56.66617,-160.35267,1983,288.0532,"walleye pollock",3.5,"1983_56.66617_-160.35267"
57.17883,-168.6415,1983,34.2237,"walleye pollock",2.8,"1983_57.17883_-168.6415"
57.18117,-169.17033,1983,1.4708,"walleye pollock",2.6,"1983_57.18117_-169.17033"
57.30917,-162.7755,1983,0.9859,"walleye pollock",4.5,"1983_57.30917_-162.7755"
55.348,-166.32683,1983,51.0876,"walleye pollock",4.2,"1983_55.348_-166.32683"
55.35333,-165.78033,1983,38.4419,"walleye pollock",4.4,"1983_55.35333_-165.78033"
55.64917,-164.00717,1983,535.8654,"walleye pollock",3.3,"1983_55.64917_-164.00717"
55.65417,-163.41517,1983,1142.5517,"walleye pollock",3.1,"1983_55.65417_-163.41517"
56.66667,-170.0745,1983,1150.7253,"walleye pollock",3.8,"1983_56.66667_-170.0745"
56.6685,-171.97583,1983,15.7966,"walleye pollock",4.2,"1983_56.6685_-171.97583"
56.67267,-168.297,1983,1438.936,"walleye pollock",3.1,"1983_56.67267_-168.297"
57.3395,-163.4015,1983,48.6886,"walleye pollock",3.8,"1983_57.3395_-163.4015"
57.3395,-159.05467,1983,431.8026,"walleye pollock",4.6,"1983_57.3395_-159.05467"
57.34,-160.9475,1983,74.7723,"walleye pollock",3.9,"1983_57.34_-160.9475"
57.34067,-166.48167,1983,15.6097,"walleye pollock",1.7,"1983_57.34067_-166.48167"
55.65483,-164.5775,1983,173.6955,"walleye pollock",3.5,"1983_55.65483_-164.5775"
55.66317,-165.20083,1983,18.817,"walleye pollock",4.2,"1983_55.66317_-165.20083"
55.67,-162.81833,1983,123.4873,"walleye pollock",3.5,"1983_55.67_-162.81833"
56.67267,-160.98983,1983,39.4493,"walleye pollock",3.3,"1983_56.67267_-160.98983"
56.67283,-169.50567,1983,0,"walleye pollock",4.9,"1983_56.67283_-169.50567"
56.673,-164.00017,1983,57.6438,"walleye pollock",2,"1983_56.673_-164.00017"
57.3185,-162.16333,1983,61.3823,"walleye pollock",4.4,"1983_57.3185_-162.16333"
57.32083,-168.9855,1983,0,"walleye pollock",3.1,"1983_57.32083_-168.9855"
57.32283,-167.73217,1983,1.9185,"walleye pollock",2.4,"1983_57.32283_-167.73217"
57.32383,-172.0765,1983,548.9751,"walleye pollock",3.5,"1983_57.32383_-172.0765"
55.677,-168.18967,1983,209.6991,"walleye pollock",4.2,"1983_55.677_-168.18967"
55.67717,-166.35767,1983,169.8628,"walleye pollock",4.1,"1983_55.67717_-166.35767"
55.6785,-166.98917,1983,234.9803,"walleye pollock",4.1,"1983_55.6785_-166.98917"
56.6735,-161.5855,1983,417.9304,"walleye pollock",3,"1983_56.6735_-161.5855"
56.67367,-166.429,1983,108.0085,"walleye pollock",2.2,"1983_56.67367_-166.429"
56.67667,-170.75133,1983,1.3428,"walleye pollock",3.8,"1983_56.67667_-170.75133"
57.32733,-165.235,1983,102.8793,"walleye pollock",2.4,"1983_57.32733_-165.235"
57.32983,-164.6015,1983,36.3064,"walleye pollock",2.6,"1983_57.32983_-164.6015"
57.32983,-160.30867,1983,0.8935,"walleye pollock",3.6,"1983_57.32983_-160.30867"
55.68167,-165.78467,1983,394.1077,"walleye pollock",4.3,"1983_55.68167_-165.78467"
55.68417,-167.55217,1983,45.1113,"walleye pollock",4.2,"1983_55.68417_-167.55217"
55.99083,-164.57033,1983,8.9352,"walleye pollock",2.8,"1983_55.99083_-164.57033"
56.6795,-163.38717,1983,6.4674,"walleye pollock",2.2,"1983_56.6795_-163.38717"
56.67983,-167.64967,1983,563.6094,"walleye pollock",2.9,"1983_56.67983_-167.64967"
57.30917,-159.68333,1983,22.2656,"walleye pollock",4.2,"1983_57.30917_-159.68333"
57.3155,-158.42017,1983,0.0102,"walleye pollock",5,"1983_57.3155_-158.42017"
55.9915,-162.821,1983,517.9181,"walleye pollock",3.2,"1983_55.9915_-162.821"
55.9915,-162.259,1983,110.4566,"walleye pollock",3,"1983_55.9915_-162.259"
55.9945,-165.183,1983,66.5186,"walleye pollock",2.9,"1983_55.9945_-165.183"
56.68067,-165.83283,1983,14.085,"walleye pollock",1.5,"1983_56.68067_-165.83283"
56.6855,-167.04867,1983,249.9907,"walleye pollock",2.4,"1983_56.6855_-167.04867"
56.712,-172.53883,1983,207.435,"walleye pollock",4,"1983_56.712_-172.53883"
57.32433,-173.324,1983,12.3132,"walleye pollock",4,"1983_57.32433_-173.324"
57.32533,-169.61567,1983,9.4122,"walleye pollock",2.7,"1983_57.32533_-169.61567"
56.0025,-164.0045,1983,19.9394,"walleye pollock",3.3,"1983_56.0025_-164.0045"
56.00817,-163.40083,1983,24.4159,"walleye pollock",3.2,"1983_56.00817_-163.40083"
56.72367,-171.38967,1983,53.6041,"walleye pollock",3.7,"1983_56.72367_-171.38967"
56.82667,-170.47333,1983,12.4606,"walleye pollock",4,"1983_56.82667_-170.47333"
56.83183,-169.87767,1983,304.5091,"walleye pollock",4.2,"1983_56.83183_-169.87767"
56.84283,-169.15817,1983,0.3514,"walleye pollock",2.8,"1983_56.84283_-169.15817"
56.01017,-165.8,1983,117.6129,"walleye pollock",3.8,"1983_56.01017_-165.8"
56.011,-167.00433,1983,185.8138,"walleye pollock",4,"1983_56.011_-167.00433"
56.0135,-166.37533,1983,231.5144,"walleye pollock",4,"1983_56.0135_-166.37533"
56.8455,-168.61833,1983,163.8295,"walleye pollock",2.5,"1983_56.8455_-168.61833"
56.97883,-160.326,1983,173.2487,"walleye pollock",3.4,"1983_56.97883_-160.326"
56.01383,-168.21517,1983,107.5925,"walleye pollock",4.1,"1983_56.01383_-168.21517"
56.031,-167.58267,1983,26.4252,"walleye pollock",4,"1983_56.031_-167.58267"
56.32417,-165.2165,1983,4.4893,"walleye pollock",1.9,"1983_56.32417_-165.2165"
56.98517,-173.27967,1983,90.7587,"walleye pollock",4.3,"1983_56.98517_-173.27967"
56.987,-162.77433,1983,71.9186,"walleye pollock",2.8,"1983_56.987_-162.77433"
56.98883,-169.57517,1983,2.3426,"walleye pollock",3.5,"1983_56.98883_-169.57517"
56.326,-164.577,1983,6.711,"walleye pollock",2.4,"1983_56.326_-164.577"
56.33083,-162.787,1983,183.6219,"walleye pollock",3,"1983_56.33083_-162.787"
56.3335,-170.03583,1983,0.3361,"walleye pollock",3.5,"1983_56.3335_-170.03583"
56.99133,-172.0305,1983,268.408,"walleye pollock",4.2,"1983_56.99133_-172.0305"
56.993,-159.70933,1983,570.6639,"walleye pollock",3.8,"1983_56.993_-159.70933"
56.99333,-168.29667,1983,202.8955,"walleye pollock",2.6,"1983_56.99333_-168.29667"
56.33633,-168.88733,1983,25.4392,"walleye pollock",3.8,"1983_56.33633_-168.88733"
56.3385,-163.993,1983,16.1173,"walleye pollock",2.6,"1983_56.3385_-163.993"
56.34,-163.40433,1983,204.6835,"walleye pollock",3,"1983_56.34_-163.40433"
56.99483,-162.19717,1983,31.8263,"walleye pollock",2.9,"1983_56.99483_-162.19717"
56.995,-170.16183,1983,0,"walleye pollock",4.5,"1983_56.995_-170.16183"
56.9955,-164.5905,1983,6.0755,"walleye pollock",1.8,"1983_56.9955_-164.5905"
56.99617,-165.21667,1983,513.4173,"walleye pollock",1.5,"1983_56.99617_-165.21667"
56.34033,-168.23517,1983,176.199,"walleye pollock",4,"1983_56.34033_-168.23517"
57.00433,-161.53933,1983,8.9411,"walleye pollock",3,"1983_57.00433_-161.53933"
57.00633,-163.40617,1983,166.9026,"walleye pollock",2.6,"1983_57.00633_-163.40617"
60.00633,-173.32767,1983,20.2865,"walleye pollock",-0.1,"1983_60.00633_-173.32767"
60.00867,-171.28617,1983,17.7964,"walleye pollock",-0.4,"1983_60.00867_-171.28617"
60.011,-175.26783,1983,72.2475,"walleye pollock",1.8,"1983_60.011_-175.26783"
60.99033,-172.14167,1983,25.5348,"walleye pollock",0,"1983_60.99033_-172.14167"
61.003,-171.40717,1983,7.8611,"walleye pollock",-1,"1983_61.003_-171.40717"
60.01467,-168.65633,1983,25.4398,"walleye pollock",3,"1983_60.01467_-168.65633"
60.01517,-171.99583,1983,214.355,"walleye pollock",-0.5,"1983_60.01517_-171.99583"
60.01833,-169.31667,1983,101.5654,"walleye pollock",1.7,"1983_60.01833_-169.31667"
54.68967,-165.14667,1984,0.6442,"walleye pollock",5.9,"1984_54.68967_-165.14667"
60.02,-175.9375,1983,54.81,"walleye pollock",1.7,"1983_60.02_-175.9375"
60.15783,-172.266,1983,10.8271,"walleye pollock",2.8,"1983_60.15783_-172.266"
60.15983,-174.329,1983,474.7316,"walleye pollock",1.6,"1983_60.15983_-174.329"
60.17733,-172.996,1983,4.6415,"walleye pollock",0.7,"1983_60.17733_-172.996"
60.18817,-173.62467,1983,8.6171,"walleye pollock",0,"1983_60.18817_-173.62467"
60.315,-167.33167,1983,0.2015,"walleye pollock",7.4,"1983_60.315_-167.33167"
60.31683,-174.711,1983,529.304,"walleye pollock",1.2,"1983_60.31683_-174.711"
60.31767,-170.65467,1983,114.1715,"walleye pollock",-0.5,"1983_60.31767_-170.65467"
54.98133,-166.946,1984,93.0723,"walleye pollock",4.4,"1984_54.98133_-166.946"
60.3185,-176.71767,1983,72.3844,"walleye pollock",1.4,"1983_60.3185_-176.71767"
60.31983,-170.00067,1983,58.0678,"walleye pollock",0.3,"1983_60.31983_-170.00067"
60.32183,-174.08383,1983,591.3385,"walleye pollock",1.3,"1983_60.32183_-174.08383"
60.32383,-177.37083,1983,41.8725,"walleye pollock",1.8,"1983_60.32383_-177.37083"
60.33183,-167.94283,1983,1.2416,"walleye pollock",6.5,"1983_60.33183_-167.94283"
60.33283,-168.68367,1983,24.6311,"walleye pollock",4.3,"1983_60.33283_-168.68367"
60.3335,-169.29867,1983,55.1943,"walleye pollock",1.7,"1983_60.3335_-169.29867"
60.33667,-173.37667,1983,47.9139,"walleye pollock",1.4,"1983_60.33667_-173.37667"
60.34333,-171.35367,1983,30.1637,"walleye pollock",-0.6,"1983_60.34333_-171.35367"
60.34417,-175.385,1983,93.591,"walleye pollock",1.3,"1983_60.34417_-175.385"
60.3515,-172.05933,1983,82.3127,"walleye pollock",-1,"1983_60.3515_-172.05933"
60.352,-176.0345,1983,72.703,"walleye pollock",1.3,"1983_60.352_-176.0345"
59.6815,-168.61533,1983,29.4594,"walleye pollock",3.7,"1983_59.6815_-168.61533"
59.68333,-175.86,1983,33.3823,"walleye pollock",1.8,"1983_59.68333_-175.86"
59.7605,-173.235,1983,334.4779,"walleye pollock",1.3,"1983_59.7605_-173.235"
60.641,-177.4785,1983,46.0592,"walleye pollock",1.2,"1983_60.641_-177.4785"
60.64917,-174.75717,1983,948.0757,"walleye pollock",0.9,"1983_60.64917_-174.75717"
60.64933,-176.795,1983,107.8645,"walleye pollock",1.4,"1983_60.64933_-176.795"
59.82417,-174.22267,1983,237.3784,"walleye pollock",1.8,"1983_59.82417_-174.22267"
59.8455,-172.85983,1983,164.3445,"walleye pollock",1,"1983_59.8455_-172.85983"
60.6555,-174.12417,1983,493.5449,"walleye pollock",1.1,"1983_60.6555_-174.12417"
60.659,-176.19133,1983,61.1201,"walleye pollock",1.3,"1983_60.659_-176.19133"
60.66767,-173.42917,1983,74.7701,"walleye pollock",1.9,"1983_60.66767_-173.42917"
59.8485,-172.15067,1983,80,"walleye pollock",-0.5,"1983_59.8485_-172.15067"
59.85,-173.55633,1983,239.7516,"walleye pollock",0.8,"1983_59.85_-173.55633"
59.96783,-172.71,1983,368.1079,"walleye pollock",-0.1,"1983_59.96783_-172.71"
60.67167,-175.42367,1983,137.2929,"walleye pollock",1.2,"1983_60.67167_-175.42367"
60.675,-171.39183,1983,9.1826,"walleye pollock",-0.8,"1983_60.675_-171.39183"
59.98433,-174.589,1983,171.6942,"walleye pollock",1.4,"1983_59.98433_-174.589"
59.98483,-176.617,1983,54.1256,"walleye pollock",1.5,"1983_59.98483_-176.617"
60.67883,-172.70583,1983,14.3344,"walleye pollock",4,"1983_60.67883_-172.70583"
60.68117,-172.11567,1983,2.5267,"walleye pollock",-1,"1983_60.68117_-172.11567"
60.98217,-172.806,1983,23.8638,"walleye pollock",-0.1,"1983_60.98217_-172.806"
59.98567,-170.6255,1983,54.8067,"walleye pollock",0,"1983_59.98567_-170.6255"
59.986,-169.96367,1983,28.0905,"walleye pollock",1,"1983_59.986_-169.96367"
59.99083,-177.20717,1983,42.9378,"walleye pollock",1.6,"1983_59.99083_-177.20717"
60.98267,-174.188,1983,48.4159,"walleye pollock",0.5,"1983_60.98267_-174.188"
60.98983,-173.485,1983,6.9099,"walleye pollock",-0.1,"1983_60.98983_-173.485"
59.994,-173.929,1983,294.4293,"walleye pollock",1.4,"1983_59.994_-173.929"
60.00133,-167.982,1983,2.4266,"walleye pollock",6.5,"1983_60.00133_-167.982"
57.65733,-164.60767,1983,11.0306,"walleye pollock",3.2,"1983_57.65733_-164.60767"
57.65833,-165.23733,1983,7.5011,"walleye pollock",2.4,"1983_57.65833_-165.23733"
57.65967,-159.61833,1983,248.2085,"walleye pollock",4.4,"1983_57.65967_-159.61833"
59.34167,-175.75167,1983,31.3864,"walleye pollock",1.7,"1983_59.34167_-175.75167"
59.34267,-168.54167,1983,13.1318,"walleye pollock",3.7,"1983_59.34267_-168.54167"
59.34467,-171.19483,1983,14.0526,"walleye pollock",-0.2,"1983_59.34467_-171.19483"
57.8455,-169.23383,1983,78.0439,"walleye pollock",2.7,"1983_57.8455_-169.23383"
57.96717,-163.99733,1983,30.2884,"walleye pollock",4.3,"1983_57.96717_-163.99733"
57.9865,-167.7995,1983,5.6048,"walleye pollock",1.6,"1983_57.9865_-167.7995"
57.98783,-165.25383,1983,15.9943,"walleye pollock",3.1,"1983_57.98783_-165.25383"
58.34983,-166.53433,1983,28.0754,"walleye pollock",2.9,"1983_58.34983_-166.53433"
58.35033,-165.923,1983,51.0589,"walleye pollock",3.7,"1983_58.35033_-165.923"
58.35283,-169.11733,1983,22.0926,"walleye pollock",1.6,"1983_58.35283_-169.11733"
58.353,-163.39467,1983,1.4861,"walleye pollock",4.6,"1983_58.353_-163.39467"
57.66833,-172.79867,1983,50.3235,"walleye pollock",3.7,"1983_57.66833_-172.79867"
57.66917,-160.26717,1983,2.7898,"walleye pollock",3.9,"1983_57.66917_-160.26717"
57.67183,-169.06583,1983,763.3399,"walleye pollock",-9999,"1983_57.67183_-169.06583"
59.345,-165.94183,1983,0.2043,"walleye pollock",6.8,"1983_59.345_-165.94183"
59.3455,-175.109,1983,144.2235,"walleye pollock",2.4,"1983_59.3455_-175.109"
59.347,-166.60833,1983,2.3882,"walleye pollock",6.5,"1983_59.347_-166.60833"
57.98833,-158.325,1983,1.0791,"walleye pollock",5.6,"1983_57.98833_-158.325"
57.9885,-169.68117,1983,61.3888,"walleye pollock",2.4,"1983_57.9885_-169.68117"
58.36817,-171.62317,1983,365.4,"walleye pollock",1.5,"1983_58.36817_-171.62317"
58.64867,-162.71483,1983,0,"walleye pollock",6.5,"1983_58.64867_-162.71483"
58.6495,-174.26567,1983,82.9365,"walleye pollock",3.6,"1983_58.6495_-174.26567"
58.69667,-175.54017,1983,40.5182,"walleye pollock",3.2,"1983_58.69667_-175.54017"
58.70133,-171.69283,1983,172.3302,"walleye pollock",1,"1983_58.70133_-171.69283"
58.73767,-174.9025,1983,310.4751,"walleye pollock",3.6,"1983_58.73767_-174.9025"
58.97867,-176.95117,1983,21.7056,"walleye pollock",2.6,"1983_58.97867_-176.95117"
59.348,-173.13917,1983,706.9728,"walleye pollock",1.5,"1983_59.348_-173.13917"
59.351,-169.18467,1983,62.3313,"walleye pollock",2.1,"1983_59.351_-169.18467"
59.35367,-171.79733,1983,138.8227,"walleye pollock",0.3,"1983_59.35367_-171.79733"
57.989,-162.76067,1983,13.2319,"walleye pollock",4.5,"1983_57.989_-162.76067"
57.98917,-173.48383,1983,17.2471,"walleye pollock",3.7,"1983_57.98917_-173.48383"
57.9895,-159.59783,1983,0,"walleye pollock",4.6,"1983_57.9895_-159.59783"
58.6495,-170.44133,1983,43.0923,"walleye pollock",0.3,"1983_58.6495_-170.44133"
58.6515,-167.8645,1983,9.2372,"walleye pollock",3,"1983_58.6515_-167.8645"
58.65367,-165.29733,1983,40.7273,"walleye pollock",4.1,"1983_58.65367_-165.29733"
58.981,-165.29083,1983,0.2999,"walleye pollock",6.9,"1983_58.981_-165.29083"
58.98183,-176.32567,1983,32.7412,"walleye pollock",2.4,"1983_58.98183_-176.32567"
58.98433,-171.16817,1983,8.0553,"walleye pollock",0,"1983_58.98433_-171.16817"
59.3555,-177.07283,1983,15.0005,"walleye pollock",2,"1983_59.3555_-177.07283"
59.49283,-172.81533,1983,552.507,"walleye pollock",1.2,"1983_59.49283_-172.81533"
59.5285,-173.404,1983,507.3522,"walleye pollock",1.5,"1983_59.5285_-173.404"
57.99067,-162.12917,1983,0.9907,"walleye pollock",4.8,"1983_57.99067_-162.12917"
57.9915,-160.222,1983,12.5244,"walleye pollock",3.6,"1983_57.9915_-160.222"
57.9925,-172.255,1983,623.0259,"walleye pollock",2.5,"1983_57.9925_-172.255"
58.65433,-167.21167,1983,13.5859,"walleye pollock",4.3,"1983_58.65433_-167.21167"
58.65583,-164.65983,1983,9.8603,"walleye pollock",4.6,"1983_58.65583_-164.65983"
58.6565,-169.77467,1983,10.6142,"walleye pollock",1.1,"1983_58.6565_-169.77467"
58.9845,-167.887,1983,24.6357,"walleye pollock",4.4,"1983_58.9845_-167.887"
58.986,-167.22867,1983,2.834,"walleye pollock",5.4,"1983_58.986_-167.22867"
58.9865,-164.64067,1983,0,"walleye pollock",6.9,"1983_58.9865_-164.64067"
59.6375,-171.8775,1983,1061.2606,"walleye pollock",0,"1983_59.6375_-171.8775"
59.64283,-173.85283,1983,65.4804,"walleye pollock",1.9,"1983_59.64283_-173.85283"
59.64983,-177.14833,1983,89.0331,"walleye pollock",2.9,"1983_59.64983_-177.14833"
